model,nowcast_date,run_time,run_time_mins,run_time_hrs
"Reference: Age and week by age, Report: Day of week",2021-11-14,8331.8,138.863333333333,2.31438888888889
"Reference: Age and week by age, Report: Day of week",2021-11-15,8092.5,134.875,2.24791666666667
"Reference: Age and week by age, Report: Day of week",2021-11-16,8484.2,141.403333333333,2.35672222222222
"Reference: Age and week by age, Report: Day of week",2021-11-17,10583.2,176.386666666667,2.93977777777778
"Reference: Age and week by age, Report: Day of week",2021-11-18,11426.2,190.436666666667,3.17394444444444
"Reference: Age and week by age, Report: Day of week",2021-11-19,10461.6,174.36,2.906
"Reference: Age and week by age, Report: Day of week",2021-11-20,9500,158.333333333333,2.63888888888889
"Reference: Age and week by age, Report: Day of week",2021-11-21,7222,120.366666666667,2.00611111111111
"Reference: Age and week by age, Report: Day of week",2021-11-22,7882.7,131.378333333333,2.18963888888889
"Reference: Age and week by age, Report: Day of week",2021-11-23,3418,56.9666666666667,0.949444444444444
"Reference: Age and week by age, Report: Day of week",2021-11-24,3639.2,60.6533333333333,1.01088888888889
"Reference: Age and week by age, Report: Day of week",2021-11-25,3411.1,56.8516666666667,0.947527777777778
"Reference: Age and week by age, Report: Day of week",2021-11-26,8582.1,143.035,2.38391666666667
"Reference: Age and week by age, Report: Day of week",2021-11-27,5807.6,96.7933333333333,1.61322222222222
"Reference: Age and week by age, Report: Day of week",2021-11-28,2832.3,47.205,0.78675
"Reference: Age and week by age, Report: Day of week",2021-11-29,2870.4,47.84,0.797333333333333
"Reference: Age and week by age, Report: Day of week",2021-11-30,4047.3,67.455,1.12425
"Reference: Age and week by age, Report: Day of week",2021-12-01,2540,42.3333333333333,0.705555555555556
"Reference: Age and week by age, Report: Day of week",2021-12-02,4647.3,77.455,1.29091666666667
"Reference: Age and week by age, Report: Day of week",2021-12-03,4160,69.3333333333333,1.15555555555556
"Reference: Age and week by age, Report: Day of week",2021-12-04,4635.3,77.255,1.28758333333333
"Reference: Age and week by age, Report: Day of week",2021-12-05,2758.4,45.9733333333333,0.766222222222222
"Reference: Age and week by age, Report: Day of week",2021-12-06,3131.8,52.1966666666667,0.869944444444445
"Reference: Age and week by age, Report: Day of week",2021-12-07,3252.3,54.205,0.903416666666667
"Reference: Age and week by age, Report: Day of week",2021-12-08,5336.3,88.9383333333333,1.48230555555556
"Reference: Age and week by age, Report: Day of week",2021-12-09,4019.4,66.99,1.1165
"Reference: Age and week by age, Report: Day of week",2021-12-10,4162.2,69.37,1.15616666666667
"Reference: Age and week by age, Report: Day of week",2021-12-11,3857.5,64.2916666666667,1.07152777777778
"Reference: Age and week by age, Report: Day of week",2021-12-12,4419.1,73.6516666666667,1.22752777777778
"Reference: Age and week by age, Report: Day of week",2021-12-13,4594.9,76.5816666666667,1.27636111111111
"Reference: Age and week by age, Report: Day of week",2021-12-14,4502.1,75.035,1.25058333333333
"Reference: Age and week by age, Report: Day of week",2021-12-15,4068.5,67.8083333333333,1.13013888888889
"Reference: Age and week by age, Report: Day of week",2021-12-16,5586.6,93.11,1.55183333333333
"Reference: Age and week by age, Report: Day of week",2021-12-17,6790.6,113.176666666667,1.88627777777778
"Reference: Age and week by age, Report: Day of week",2021-12-18,4496.3,74.9383333333333,1.24897222222222
"Reference: Age and week by age, Report: Day of week",2021-12-19,6670.9,111.181666666667,1.85302777777778
"Reference: Age and week by age, Report: Day of week",2021-12-20,6166.7,102.778333333333,1.71297222222222
"Reference: Age and week by age, Report: Day of week",2021-12-21,6053.8,100.896666666667,1.68161111111111
"Reference: Age and week by age, Report: Day of week",2021-12-22,3744.8,62.4133333333333,1.04022222222222
"Reference: Age and week by age, Report: Day of week",2021-12-23,5516.9,91.9483333333333,1.53247222222222
"Reference: Age and week by age, Report: Day of week",2021-12-24,4219.7,70.3283333333333,1.17213888888889
"Reference: Age and week by age, Report: Day of week",2021-12-25,4118,68.6333333333333,1.14388888888889
"Reference: Age and week by age, Report: Day of week",2021-12-26,5211.4,86.8566666666667,1.44761111111111
"Reference: Age and week by age, Report: Day of week",2021-12-27,7011.1,116.851666666667,1.94752777777778
"Reference: Age and week by age, Report: Day of week",2021-12-28,5914.4,98.5733333333333,1.64288888888889
"Reference: Age and week by age, Report: Day of week",2021-12-29,8051,134.183333333333,2.23638888888889
"Reference: Age and week by age, Report: Day of week",2021-12-30,3553.4,59.2233333333333,0.987055555555555
"Reference: Age and week by age, Report: Day of week",2021-12-31,8377.6,139.626666666667,2.32711111111111
"Reference: Age and week by age, Report: Day of week",2022-01-01,10468.3,174.471666666667,2.90786111111111
"Reference: Age and week by age, Report: Day of week",2022-01-02,9267.6,154.46,2.57433333333333
"Reference: Age and week by age, Report: Day of week",2022-01-03,5585.7,93.095,1.55158333333333
"Reference: Age and week by age, Report: Day of week",2022-01-04,5313.6,88.56,1.476
"Reference: Age and week by age, Report: Day of week",2022-01-05,5034.9,83.915,1.39858333333333
"Reference: Age and week by age, Report: Day of week",2022-01-06,4553.4,75.89,1.26483333333333
"Reference: Age and week by age, Report: Day of week",2022-01-07,6787,113.116666666667,1.88527777777778
"Reference: Age and week by age, Report: Day of week",2022-01-08,5433,90.55,1.50916666666667
"Reference: Age and week by age, Report: Day of week",2022-01-09,5293.6,88.2266666666667,1.47044444444444
"Reference: Age and week by age, Report: Day of week",2022-01-10,7994.4,133.24,2.22066666666667
"Reference: Age and week by age, Report: Day of week",2022-01-11,8253.6,137.56,2.29266666666667
"Reference: Age and week by age, Report: Day of week",2022-01-12,5413.7,90.2283333333333,1.50380555555556
"Reference: Age and week by age, Report: Day of week",2022-01-13,8137.1,135.618333333333,2.26030555555556
"Reference: Age and week by age, Report: Day of week",2022-01-14,6544.1,109.068333333333,1.81780555555556
"Reference: Age and week by age, Report: Day of week",2022-01-15,4484.7,74.745,1.24575
"Reference: Age and week by age, Report: Day of week",2022-01-16,5181.4,86.3566666666667,1.43927777777778
"Reference: Age and week by age, Report: Day of week",2022-01-17,9783.6,163.06,2.71766666666667
"Reference: Age and week by age, Report: Day of week",2022-01-18,11173.1,186.218333333333,3.10363888888889
"Reference: Age and week by age, Report: Day of week",2022-01-19,3303.6,55.06,0.917666666666667
"Reference: Age and week by age, Report: Day of week",2022-01-20,5521.1,92.0183333333333,1.53363888888889
"Reference: Age and week by age, Report: Day of week",2022-01-21,6804.1,113.401666666667,1.89002777777778
"Reference: Age and week by age, Report: Day of week",2022-01-22,6742.3,112.371666666667,1.87286111111111
"Reference: Age and week by age, Report: Day of week",2022-01-23,8396.2,139.936666666667,2.33227777777778
"Reference: Age and week by age, Report: Day of week",2022-01-24,6358.5,105.975,1.76625
"Reference: Age and week by age, Report: Day of week",2022-01-25,5805.1,96.7516666666667,1.61252777777778
"Reference: Age and week by age, Report: Day of week",2022-01-26,9460.7,157.678333333333,2.62797222222222
"Reference: Age and week by age, Report: Day of week",2022-01-27,5216.4,86.94,1.449
"Reference: Age and week by age, Report: Day of week",2022-01-28,6017.4,100.29,1.6715
"Reference: Age and week by age, Report: Day of week",2022-01-29,6129.5,102.158333333333,1.70263888888889
"Reference: Age and week by age, Report: Day of week",2022-01-30,6000.9,100.015,1.66691666666667
"Reference: Age and week by age, Report: Day of week",2022-01-31,3132.5,52.2083333333333,0.870138888888889
"Reference: Age and week by age, Report: Day of week",2022-02-01,3579.6,59.66,0.994333333333333
"Reference: Age and week by age, Report: Day of week",2022-02-02,6093.5,101.558333333333,1.69263888888889
"Reference: Age and week by age, Report: Day of week",2022-02-03,6663.3,111.055,1.85091666666667
"Reference: Age and week by age, Report: Day of week",2022-02-04,3954.3,65.905,1.09841666666667
"Reference: Age and week by age, Report: Day of week",2022-02-05,4166.1,69.435,1.15725
"Reference: Age and week by age, Report: Day of week",2022-02-06,6117.5,101.958333333333,1.69930555555556
"Reference: Age and week by age, Report: Day of week",2022-02-07,3581.5,59.6916666666667,0.994861111111111
"Reference: Age and week by age, Report: Day of week",2022-02-08,7005.8,116.763333333333,1.94605555555556
"Reference: Age and week by age, Report: Day of week",2022-02-09,6016.3,100.271666666667,1.67119444444444
"Reference: Age and week by age, Report: Day of week",2022-02-10,9598.5,159.975,2.66625
"Reference: Age and week by age, Report: Day of week",2022-02-11,14054.5,234.241666666667,3.90402777777778
"Reference: Age and week by age, Report: Day of week",2022-02-12,6761.7,112.695,1.87825
"Reference: Age and week by age, Report: Day of week",2022-02-13,6573.5,109.558333333333,1.82597222222222
"Reference: Age and week by age, Report: Day of week",2022-02-14,6310.4,105.173333333333,1.75288888888889
"Reference: Age and week by age, Report: Day of week",2022-02-15,4249.3,70.8216666666667,1.18036111111111
"Reference: Age and week by age, Report: Day of week",2022-02-16,6776.9,112.948333333333,1.88247222222222
"Reference: Age and week by age, Report: Day of week",2022-02-17,5854.3,97.5716666666667,1.62619444444444
"Reference: Age and week by age, Report: Day of week",2022-02-18,6784.8,113.08,1.88466666666667
"Reference: Age and week by age, Report: Day of week",2022-02-19,7127.3,118.788333333333,1.97980555555556
"Reference: Age and week by age, Report: Day of week",2022-02-20,7093.1,118.218333333333,1.97030555555556
"Reference: Age and week by age, Report: Day of week",2022-02-21,4144.7,69.0783333333333,1.15130555555556
"Reference: Age and week by age, Report: Day of week",2022-02-22,5117.7,85.295,1.42158333333333
"Reference: Age and week by age, Report: Day of week",2022-02-23,6863.1,114.385,1.90641666666667
"Reference: Age and week by age, Report: Day of week",2022-02-24,6480.8,108.013333333333,1.80022222222222
"Reference: Age and week by age, Report: Day of week",2022-02-25,6623.4,110.39,1.83983333333333
"Reference: Age and week by age, Report: Day of week",2022-02-26,7183.8,119.73,1.9955
"Reference: Age and week by age, Report: Day of week",2022-02-27,3866.5,64.4416666666667,1.07402777777778
"Reference: Age and week by age, Report: Day of week",2022-02-28,3741,62.35,1.03916666666667
"Reference: Age and week by age, Report: Day of week",2022-03-01,3594.2,59.9033333333333,0.998388888888889
"Reference: Age and week by age, Report: Day of week",2022-03-02,5581.3,93.0216666666667,1.55036111111111
"Reference: Age and week by age, Report: Day of week",2022-03-03,6058.3,100.971666666667,1.68286111111111
"Reference: Age and week by age, Report: Day of week",2022-03-04,4610.3,76.8383333333333,1.28063888888889
"Reference: Age and week by age, Report: Day of week",2022-03-05,4153.3,69.2216666666667,1.15369444444444
"Reference: Age and week by age, Report: Day of week",2022-03-06,3345,55.75,0.929166666666667
"Reference: Age and week by age, Report: Day of week",2022-03-07,6246.7,104.111666666667,1.73519444444444
"Reference: Age and week by age, Report: Day of week",2022-03-08,6300.4,105.006666666667,1.75011111111111
"Reference: Age and week by age, Report: Day of week",2022-03-09,6485.7,108.095,1.80158333333333
"Reference: Age and week by age, Report: Day of week",2022-03-10,6027.3,100.455,1.67425
"Reference: Age and week by age, Report: Day of week",2022-03-11,4026.7,67.1116666666667,1.11852777777778
"Reference: Age and week by age, Report: Day of week",2022-03-12,3956.3,65.9383333333333,1.09897222222222
"Reference: Age and week by age, Report: Day of week",2022-03-13,6127.1,102.118333333333,1.70197222222222
"Reference: Age and week by age, Report: Day of week",2022-03-14,6004.7,100.078333333333,1.66797222222222
"Reference: Age and week by age, Report: Day of week",2022-03-15,6884.7,114.745,1.91241666666667
"Reference: Age and week by age, Report: Day of week",2022-03-16,6028.2,100.47,1.6745
"Reference: Age and week by age, Report: Day of week",2022-03-17,3146.4,52.44,0.874
"Reference: Age and week by age, Report: Day of week",2022-03-18,3694.8,61.58,1.02633333333333
"Reference: Age and week by age, Report: Day of week",2022-03-19,6901.8,115.03,1.91716666666667
"Reference: Age and week by age, Report: Day of week",2022-03-20,6074.3,101.238333333333,1.68730555555556
"Reference: Age and week by age, Report: Day of week",2022-03-21,3537.3,58.955,0.982583333333334
"Reference: Age and week by age, Report: Day of week",2022-03-22,5547.5,92.4583333333333,1.54097222222222
"Reference: Age and week by age, Report: Day of week",2022-03-23,6491.4,108.19,1.80316666666667
"Reference: Age and week by age, Report: Day of week",2022-03-24,5086.6,84.7766666666667,1.41294444444444
"Reference: Age and week by age, Report: Day of week",2022-03-25,3364.1,56.0683333333333,0.934472222222222
"Reference: Age and week by age, Report: Day of week",2022-03-26,7184.2,119.736666666667,1.99561111111111
"Reference: Age and week by age, Report: Day of week",2022-03-27,5938.5,98.975,1.64958333333333
"Reference: Age and week by age, Report: Day of week",2022-03-28,6789.2,113.153333333333,1.88588888888889
"Reference: Age and week by age, Report: Day of week",2022-03-29,3672.3,61.205,1.02008333333333
"Reference: Age and week by age, Report: Day of week",2022-03-30,6346.7,105.778333333333,1.76297222222222
"Reference: Age and week by age, Report: Day of week",2022-03-31,3947.7,65.795,1.09658333333333
"Reference: Age and week by age, Report: Day of week",2022-04-01,6029.7,100.495,1.67491666666667
"Reference: Age and week by age, Report: Day of week",2022-04-02,4007.2,66.7866666666667,1.11311111111111
"Reference: Age and week by age, Report: Day of week",2022-04-03,4168,69.4666666666667,1.15777777777778
"Reference: Age and week by age, Report: Day of week",2022-04-04,4363.9,72.7316666666667,1.21219444444444
"Reference: Age and week by age, Report: Day of week",2022-04-05,6825.6,113.76,1.896
"Reference: Age and week by age, Report: Day of week",2022-04-06,6157.8,102.63,1.7105
"Reference: Age and week by age, Report: Day of week",2022-04-07,5392.8,89.88,1.498
"Reference: Age and week by age, Report: Day of week",2022-04-08,3865.3,64.4216666666667,1.07369444444444
"Reference: Age and week by age, Report: Day of week",2022-04-09,4505.2,75.0866666666667,1.25144444444444
"Reference: Age and week by age, Report: Day of week",2022-04-10,4286.3,71.4383333333333,1.19063888888889
"Reference: Age and week by age, Report: Day of week",2022-04-11,6617.8,110.296666666667,1.83827777777778
"Reference: Age and week by age, Report: Day of week",2022-04-12,6391.8,106.53,1.7755
"Reference: Age and week by age, Report: Day of week",2022-04-13,6908.5,115.141666666667,1.91902777777778
"Reference: Age and week by age, Report: Day of week",2022-04-14,3742.8,62.38,1.03966666666667
"Reference: Age and week by age, Report: Day of week",2022-04-15,793.2,13.22,0.220333333333333
"Reference: Age and week by age, Report: Day of week",2022-04-16,2641.6,44.0266666666667,0.733777777777778
"Reference: Age and week by age, Report: Day of week",2022-04-17,9404.3,156.738333333333,2.61230555555556
"Reference: Age and week by age, Report: Day of week",2022-04-18,7207.1,120.118333333333,2.00197222222222
"Reference: Age and week by age, Report: Day of week",2022-04-19,8111.8,135.196666666667,2.25327777777778
"Reference: Age and week by age, Report: Day of week",2022-04-20,3397.8,56.63,0.943833333333333
"Reference: Age and week by age, Report: Day of week",2022-04-21,2619.1,43.6516666666667,0.727527777777778
"Reference: Age and week by age, Report: Day of week",2022-04-22,2439,40.65,0.6775
"Reference: Age and week by age, Report: Day of week",2022-04-23,5485.3,91.4216666666667,1.52369444444444
"Reference: Age and week by age, Report: Day of week",2022-04-24,5393.1,89.885,1.49808333333333
"Reference: Age and week by age, Report: Day of week",2022-04-25,5270.3,87.8383333333333,1.46397222222222
"Reference: Age and week by age, Report: Day of week",2022-04-26,5532.3,92.205,1.53675
"Reference: Age and week by age, Report: Day of week",2022-04-27,3070,51.1666666666667,0.852777777777778
"Reference: Age and week by age, Report: Day of week",2022-04-28,2620.9,43.6816666666667,0.728027777777778
"Reference: Age and week by age, Report: Day of week",2022-04-29,5419.1,90.3183333333333,1.50530555555556
"Reference: Age and week by age, Report: Day of week",2022-04-30,5352.6,89.21,1.48683333333333
"Reference: Age and week by age, Report: Day of week",2022-05-01,5429.2,90.4866666666667,1.50811111111111
"Reference: Age and week by age, Report: Day of week",2022-05-02,3315,55.25,0.920833333333333
"Reference: Age and week by age, Report: Day of week",2022-05-03,5380.2,89.67,1.4945
"Reference: Age and week by age, Report: Day of week",2022-05-04,5931.6,98.86,1.64766666666667
"Reference: Age and week by age, Report: Day of week",2022-05-05,3018.4,50.3066666666667,0.838444444444444
"Reference: Age and week by age, Report: Day of week",2022-05-06,2708.5,45.1416666666667,0.752361111111111
"Reference: Age and week by age, Report: Day of week",2022-05-07,3025.8,50.43,0.8405
"Reference: Age and week by age, Report: Day of week",2022-05-08,5285.6,88.0933333333333,1.46822222222222
"Reference: Age and week by age, Report: Day of week",2022-05-09,1045.1,17.4183333333333,0.290305555555556
"Reference: Age and week by age, Report: Day of week",2022-05-10,5351.3,89.1883333333333,1.48647222222222
"Reference: Age and week by age, Report: Day of week",2022-05-11,709.3,11.8216666666667,0.197027777777778
"Reference: Age and week by age, Report: Day of week",2022-05-12,5564.2,92.7366666666667,1.54561111111111
"Reference: Age and week by age, Report: Day of week",2022-05-13,4521.1,75.3516666666667,1.25586111111111
"Reference: Age and week by age, Report: Day of week",2022-05-14,4329.1,72.1516666666667,1.20252777777778
"Reference: Age and week by age, Report: Day of week",2022-05-15,7934.1,132.235,2.20391666666667
"Reference: Age and week by age, Report: Day of week",2022-05-16,4550.8,75.8466666666667,1.26411111111111
"Reference: Age and week by age, Report: Day of week",2022-05-17,7525.5,125.425,2.09041666666667
"Independent by age, Reference: Week, Report: Day of week",2021-10-01,1487.1,24.785,0.413083333333333
"Independent by age, Reference: Week, Report: Day of week",2021-10-02,1427.3,23.7883333333333,0.396472222222222
"Independent by age, Reference: Week, Report: Day of week",2021-10-03,1372.1,22.8683333333333,0.381138888888889
"Independent by age, Reference: Week, Report: Day of week",2021-10-04,1558.9,25.9816666666667,0.433027777777778
"Independent by age, Reference: Week, Report: Day of week",2021-10-05,2221.9,37.0316666666667,0.617194444444445
"Independent by age, Reference: Week, Report: Day of week",2021-10-06,1897.6,31.6266666666667,0.527111111111111
"Independent by age, Reference: Week, Report: Day of week",2021-10-07,2283.7,38.0616666666667,0.634361111111111
"Independent by age, Reference: Week, Report: Day of week",2021-10-08,2008.8,33.48,0.558
"Independent by age, Reference: Week, Report: Day of week",2021-10-09,2188.5,36.475,0.607916666666667
"Independent by age, Reference: Week, Report: Day of week",2021-10-10,1722.6,28.71,0.4785
"Independent by age, Reference: Week, Report: Day of week",2021-10-11,2302.1,38.3683333333333,0.639472222222222
"Independent by age, Reference: Week, Report: Day of week",2021-10-12,2761.1,46.0183333333333,0.766972222222222
"Independent by age, Reference: Week, Report: Day of week",2021-10-13,2727.2,45.4533333333333,0.757555555555556
"Independent by age, Reference: Week, Report: Day of week",2021-10-14,2749.4,45.8233333333333,0.763722222222222
"Independent by age, Reference: Week, Report: Day of week",2021-10-15,1436.5,23.9416666666667,0.399027777777778
"Independent by age, Reference: Week, Report: Day of week",2021-10-16,1431.1,23.8516666666667,0.397527777777778
"Independent by age, Reference: Week, Report: Day of week",2021-10-17,1499.5,24.9916666666667,0.416527777777778
"Independent by age, Reference: Week, Report: Day of week",2021-10-18,1359.1,22.6516666666667,0.377527777777778
"Independent by age, Reference: Week, Report: Day of week",2021-10-19,1528.8,25.48,0.424666666666667
"Independent by age, Reference: Week, Report: Day of week",2021-10-20,2067.3,34.455,0.57425
"Independent by age, Reference: Week, Report: Day of week",2021-10-21,2302.4,38.3733333333333,0.639555555555556
"Independent by age, Reference: Week, Report: Day of week",2021-10-22,1777.3,29.6216666666667,0.493694444444444
"Independent by age, Reference: Week, Report: Day of week",2021-10-23,2233.4,37.2233333333333,0.620388888888889
"Independent by age, Reference: Week, Report: Day of week",2021-10-24,2348.5,39.1416666666667,0.652361111111111
"Independent by age, Reference: Week, Report: Day of week",2021-10-25,2108.5,35.1416666666667,0.585694444444444
"Independent by age, Reference: Week, Report: Day of week",2021-10-26,2922.1,48.7016666666667,0.811694444444445
"Independent by age, Reference: Week, Report: Day of week",2021-10-27,3013.2,50.22,0.837
"Independent by age, Reference: Week, Report: Day of week",2021-10-28,2855.1,47.585,0.793083333333333
"Independent by age, Reference: Week, Report: Day of week",2021-10-29,2939.5,48.9916666666667,0.816527777777778
"Independent by age, Reference: Week, Report: Day of week",2021-10-30,2908.3,48.4716666666667,0.807861111111111
"Independent by age, Reference: Week, Report: Day of week",2021-10-31,2174.1,36.235,0.603916666666667
"Independent by age, Reference: Week, Report: Day of week",2021-11-01,1799.5,29.9916666666667,0.499861111111111
"Independent by age, Reference: Week, Report: Day of week",2021-11-02,1634.3,27.2383333333333,0.453972222222222
"Independent by age, Reference: Week, Report: Day of week",2021-11-03,1565.3,26.0883333333333,0.434805555555556
"Independent by age, Reference: Week, Report: Day of week",2021-11-04,1537.1,25.6183333333333,0.426972222222222
"Independent by age, Reference: Week, Report: Day of week",2021-11-05,1698.5,28.3083333333333,0.471805555555556
"Independent by age, Reference: Week, Report: Day of week",2021-11-06,1745.5,29.0916666666667,0.484861111111111
"Independent by age, Reference: Week, Report: Day of week",2021-11-07,1614.4,26.9066666666667,0.448444444444444
"Independent by age, Reference: Week, Report: Day of week",2021-11-08,1765.6,29.4266666666667,0.490444444444445
"Independent by age, Reference: Week, Report: Day of week",2021-11-09,1681.4,28.0233333333333,0.467055555555556
"Independent by age, Reference: Week, Report: Day of week",2021-11-10,1534.4,25.5733333333333,0.426222222222222
"Independent by age, Reference: Week, Report: Day of week",2021-11-11,1530.4,25.5066666666667,0.425111111111111
"Independent by age, Reference: Week, Report: Day of week",2021-11-12,1680.9,28.015,0.466916666666667
"Independent by age, Reference: Week, Report: Day of week",2021-11-13,1735.9,28.9316666666667,0.482194444444445
"Independent by age, Reference: Week, Report: Day of week",2021-11-14,1667.6,27.7933333333333,0.463222222222222
"Independent by age, Reference: Week, Report: Day of week",2021-11-15,1670.4,27.84,0.464
"Independent by age, Reference: Week, Report: Day of week",2021-11-16,1661.8,27.6966666666667,0.461611111111111
"Independent by age, Reference: Week, Report: Day of week",2021-11-17,1628.6,27.1433333333333,0.452388888888889
"Independent by age, Reference: Week, Report: Day of week",2021-11-18,1576.7,26.2783333333333,0.437972222222222
"Independent by age, Reference: Week, Report: Day of week",2021-11-19,1597.5,26.625,0.44375
"Independent by age, Reference: Week, Report: Day of week",2021-11-20,1671.5,27.8583333333333,0.464305555555556
"Independent by age, Reference: Week, Report: Day of week",2021-11-21,1578.7,26.3116666666667,0.438527777777778
"Independent by age, Reference: Week, Report: Day of week",2021-11-22,1640.2,27.3366666666667,0.455611111111111
"Independent by age, Reference: Week, Report: Day of week",2021-11-23,1936.8,32.28,0.538
"Independent by age, Reference: Week, Report: Day of week",2021-11-24,1863.5,31.0583333333333,0.517638888888889
"Independent by age, Reference: Week, Report: Day of week",2021-11-25,2641.4,44.0233333333333,0.733722222222222
"Independent by age, Reference: Week, Report: Day of week",2021-11-26,10376.4,172.94,2.88233333333333
"Independent by age, Reference: Week, Report: Day of week",2021-11-27,4109.1,68.485,1.14141666666667
"Independent by age, Reference: Week, Report: Day of week",2021-11-28,1865.9,31.0983333333333,0.518305555555556
"Independent by age, Reference: Week, Report: Day of week",2021-11-29,1763.4,29.39,0.489833333333333
"Independent by age, Reference: Week, Report: Day of week",2021-11-30,1888,31.4666666666667,0.524444444444445
"Independent by age, Reference: Week, Report: Day of week",2021-12-01,1687,28.1166666666667,0.468611111111111
"Independent by age, Reference: Week, Report: Day of week",2021-12-02,1736.4,28.94,0.482333333333333
"Independent by age, Reference: Week, Report: Day of week",2021-12-03,3773.2,62.8866666666667,1.04811111111111
"Independent by age, Reference: Week, Report: Day of week",2021-12-04,3882.5,64.7083333333333,1.07847222222222
"Independent by age, Reference: Week, Report: Day of week",2021-12-05,1858.9,30.9816666666667,0.516361111111111
"Independent by age, Reference: Week, Report: Day of week",2021-12-06,1828.3,30.4716666666667,0.507861111111111
"Independent by age, Reference: Week, Report: Day of week",2021-12-07,1966.4,32.7733333333333,0.546222222222222
"Independent by age, Reference: Week, Report: Day of week",2021-12-08,2190,36.5,0.608333333333333
"Independent by age, Reference: Week, Report: Day of week",2021-12-09,1900.7,31.6783333333333,0.527972222222222
"Independent by age, Reference: Week, Report: Day of week",2021-12-10,2013.8,33.5633333333333,0.559388888888889
"Independent by age, Reference: Week, Report: Day of week",2021-12-11,2027.4,33.79,0.563166666666667
"Independent by age, Reference: Week, Report: Day of week",2021-12-12,2101.1,35.0183333333333,0.583638888888889
"Independent by age, Reference: Week, Report: Day of week",2021-12-13,1890.7,31.5116666666667,0.525194444444444
"Independent by age, Reference: Week, Report: Day of week",2021-12-14,2109.2,35.1533333333333,0.585888888888889
"Independent by age, Reference: Week, Report: Day of week",2021-12-15,1984.6,33.0766666666667,0.551277777777778
"Independent by age, Reference: Week, Report: Day of week",2021-12-16,3652.7,60.8783333333333,1.01463888888889
"Independent by age, Reference: Week, Report: Day of week",2021-12-17,3897.7,64.9616666666667,1.08269444444444
"Independent by age, Reference: Week, Report: Day of week",2021-12-18,1895.1,31.585,0.526416666666667
"Independent by age, Reference: Week, Report: Day of week",2021-12-19,3757.7,62.6283333333333,1.04380555555556
"Independent by age, Reference: Week, Report: Day of week",2021-12-20,3577.7,59.6283333333333,0.993805555555556
"Independent by age, Reference: Week, Report: Day of week",2021-12-21,2860.2,47.67,0.7945
"Independent by age, Reference: Week, Report: Day of week",2021-12-22,1795.3,29.9216666666667,0.498694444444444
"Independent by age, Reference: Week, Report: Day of week",2021-12-23,3446.3,57.4383333333333,0.957305555555555
"Independent by age, Reference: Week, Report: Day of week",2021-12-24,1973.7,32.895,0.54825
"Independent by age, Reference: Week, Report: Day of week",2021-12-25,1833.8,30.5633333333333,0.509388888888889
"Independent by age, Reference: Week, Report: Day of week",2021-12-26,1770.4,29.5066666666667,0.491777777777778
"Independent by age, Reference: Week, Report: Day of week",2021-12-27,2912.5,48.5416666666667,0.809027777777778
"Independent by age, Reference: Week, Report: Day of week",2021-12-28,2355.6,39.26,0.654333333333333
"Independent by age, Reference: Week, Report: Day of week",2021-12-29,3503.5,58.3916666666667,0.973194444444444
"Independent by age, Reference: Week, Report: Day of week",2021-12-30,1681.9,28.0316666666667,0.467194444444445
"Independent by age, Reference: Week, Report: Day of week",2021-12-31,3677.6,61.2933333333333,1.02155555555556
"Independent by age, Reference: Week, Report: Day of week",2022-01-01,4558.6,75.9766666666667,1.26627777777778
"Independent by age, Reference: Week, Report: Day of week",2022-01-02,4204.5,70.075,1.16791666666667
"Independent by age, Reference: Week, Report: Day of week",2022-01-03,2458.6,40.9766666666667,0.682944444444444
"Independent by age, Reference: Week, Report: Day of week",2022-01-04,2554.3,42.5716666666667,0.709527777777778
"Independent by age, Reference: Week, Report: Day of week",2022-01-05,2169.5,36.1583333333333,0.602638888888889
"Independent by age, Reference: Week, Report: Day of week",2022-01-06,2415.1,40.2516666666667,0.670861111111111
"Independent by age, Reference: Week, Report: Day of week",2022-01-07,4502.1,75.035,1.25058333333333
"Independent by age, Reference: Week, Report: Day of week",2022-01-08,2431.6,40.5266666666667,0.675444444444445
"Independent by age, Reference: Week, Report: Day of week",2022-01-09,2611.5,43.525,0.725416666666667
"Independent by age, Reference: Week, Report: Day of week",2022-01-10,4850.9,80.8483333333333,1.34747222222222
"Independent by age, Reference: Week, Report: Day of week",2022-01-11,4544.7,75.745,1.26241666666667
"Independent by age, Reference: Week, Report: Day of week",2022-01-12,4221.1,70.3516666666667,1.17252777777778
"Independent by age, Reference: Week, Report: Day of week",2022-01-13,4334.1,72.235,1.20391666666667
"Independent by age, Reference: Week, Report: Day of week",2022-01-14,3885.7,64.7616666666667,1.07936111111111
"Independent by age, Reference: Week, Report: Day of week",2022-01-15,2070.6,34.51,0.575166666666667
"Independent by age, Reference: Week, Report: Day of week",2022-01-16,2218.3,36.9716666666667,0.616194444444444
"Independent by age, Reference: Week, Report: Day of week",2022-01-17,4381.4,73.0233333333333,1.21705555555556
"Independent by age, Reference: Week, Report: Day of week",2022-01-18,4701.7,78.3616666666667,1.30602777777778
"Independent by age, Reference: Week, Report: Day of week",2022-01-19,1792.7,29.8783333333333,0.497972222222222
"Independent by age, Reference: Week, Report: Day of week",2022-01-20,3676.7,61.2783333333333,1.02130555555556
"Independent by age, Reference: Week, Report: Day of week",2022-01-21,3597.7,59.9616666666667,0.999361111111111
