reference_date,model,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,scale
2021-12-26,"Reference: Age and week by age, Report: Day of week",0.166,0.0396,0.0262,0.0993,-0.215,0.181,0.278,log
2021-12-26,"Independent by age, Reference: Week, Report: Day of week",0.14,0.0404,0.00194,0.0971,-0.143,0.546,0.245,log
2021-12-26,"Independent by age, Reference: Week and day of week, Report: Day of week",0.116,0.0386,0.00232,0.0751,-0.101,0.487,0.204,log
2021-12-27,"Reference: Fixed, Report: Fixed",0.142,0.0417,0.00264,0.0974,-0.142,0.468,0.253,log
2021-12-27,"Reference: Fixed, Report: Day of week",0.238,0.0345,0.000161,0.203,-0.344,0.806,0.364,log
2021-12-27,"Reference: Age, Report: Day of week",0.182,0.0336,0.0456,0.102,-0.263,0.0509,0.285,log
2021-12-27,"Reference: Age and week, Report: Day of week",0.164,0.037,0.0135,0.113,-0.149,0.292,0.277,log
2021-12-27,"Reference: Age and week by age, Report: Day of week",0.184,0.0348,0.0561,0.0927,-0.264,-0.108,0.286,log
2021-12-27,"Independent by age, Reference: Week, Report: Day of week",0.125,0.0373,0.00479,0.0825,-0.0524,0.31,0.23,log
2021-12-27,"Independent by age, Reference: Week and day of week, Report: Day of week",0.101,0.036,0.00873,0.0558,-0.0479,0.138,0.197,log
2021-12-28,"Reference: Fixed, Report: Fixed",0.064,0.0292,0.0143,0.0199,-0.0586,-0.00804,0.12,log
2021-12-28,"Reference: Fixed, Report: Day of week",0.0468,0.0233,0.00151,0.0219,0.0828,0.28,0.0888,log
2021-12-28,"Reference: Age, Report: Day of week",0.115,0.0212,0.0914,0.00148,-0.354,-0.734,0.177,log
2021-12-28,"Reference: Age and week, Report: Day of week",0.0861,0.0235,0.0574,0.00353,-0.252,-0.629,0.148,log
2021-12-28,"Reference: Age and week by age, Report: Day of week",0.156,0.022,0.132,0.00055,-0.424,-0.825,0.226,log
2021-12-28,"Independent by age, Reference: Week, Report: Day of week",0.0569,0.0243,0.0296,0.00168,-0.094,-0.534,0.104,log
2021-12-28,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0649,0.0239,0.0382,0.00131,-0.171,-0.611,0.122,log
2021-12-29,"Reference: Fixed, Report: Fixed",0.0749,0.0278,0.0366,0.0102,-0.119,-0.199,0.129,log
2021-12-29,"Reference: Fixed, Report: Day of week",0.0522,0.0225,0.0143,0.0151,-0.0783,-0.0188,0.0944,log
2021-12-29,"Reference: Age, Report: Day of week",0.175,0.0195,0.156,0.00011,-0.434,-0.818,0.254,log
2021-12-29,"Reference: Age and week, Report: Day of week",0.148,0.0219,0.126,0.000259,-0.351,-0.769,0.23,log
2021-12-29,"Reference: Age and week by age, Report: Day of week",0.226,0.0209,0.205,0.00036,-0.479,-0.847,0.313,log
2021-12-29,"Independent by age, Reference: Week, Report: Day of week",0.082,0.0223,0.0573,0.00096,-0.265,-0.687,0.154,log
2021-12-29,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0705,0.023,0.0449,0.00107,-0.214,-0.631,0.137,log
2021-12-30,"Reference: Fixed, Report: Fixed",0.122,0.0305,0.0338,0.058,-0.241,0.114,0.206,log
2021-12-30,"Reference: Fixed, Report: Day of week",0.126,0.0252,0.006,0.0943,-0.248,0.423,0.205,log
2021-12-30,"Reference: Age, Report: Day of week",0.161,0.0237,0.109,0.0296,-0.407,-0.359,0.247,log
2021-12-30,"Reference: Age and week, Report: Day of week",0.153,0.0259,0.0982,0.0297,-0.362,-0.397,0.242,log
2021-12-30,"Reference: Age and week by age, Report: Day of week",0.192,0.0298,0.139,0.0256,-0.408,-0.383,0.278,log
2021-12-30,"Independent by age, Reference: Week, Report: Day of week",0.0727,0.0259,0.0218,0.0244,-0.126,-0.14,0.136,log
2021-12-30,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0655,0.0262,0.0159,0.0229,-0.0721,-0.123,0.122,log
2021-12-31,"Reference: Fixed, Report: Fixed",0.139,0.0303,0.0677,0.0419,-0.291,-0.158,0.234,log
2021-12-31,"Reference: Fixed, Report: Day of week",0.12,0.0263,0.00868,0.0842,-0.236,0.234,0.2,log
2021-12-31,"Reference: Age, Report: Day of week",0.157,0.0255,0.104,0.0296,-0.39,-0.347,0.256,log
2021-12-31,"Reference: Age and week, Report: Day of week",0.158,0.0276,0.102,0.0297,-0.367,-0.337,0.26,log
2021-12-31,"Reference: Age and week by age, Report: Day of week",0.165,0.0286,0.111,0.027,-0.346,-0.398,0.267,log
2021-12-31,"Independent by age, Reference: Week, Report: Day of week",0.0801,0.0321,0.0212,0.0258,-0.127,-0.248,0.161,log
2021-12-31,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0751,0.0328,0.0165,0.0249,-0.0882,-0.199,0.152,log
2022-01-01,"Reference: Fixed, Report: Fixed",0.169,0.041,0.0428,0.086,-0.249,0.0513,0.298,log
2022-01-01,"Reference: Fixed, Report: Day of week",0.253,0.0349,0.00459,0.213,-0.316,0.529,0.386,log
2022-01-01,"Reference: Age, Report: Day of week",0.184,0.0359,0.0438,0.105,-0.344,0.0259,0.314,log
2022-01-01,"Reference: Age and week, Report: Day of week",0.181,0.0378,0.0329,0.11,-0.305,0.0624,0.314,log
2022-01-01,"Reference: Age and week by age, Report: Day of week",0.179,0.0405,0.0493,0.089,-0.354,-0.00561,0.311,log
2022-01-01,"Independent by age, Reference: Week, Report: Day of week",0.147,0.0436,0.0135,0.0894,-0.178,0.0989,0.263,log
2022-01-01,"Independent by age, Reference: Week and day of week, Report: Day of week",0.149,0.0438,0.0151,0.0893,-0.207,0.0457,0.268,log
2022-01-02,"Reference: Fixed, Report: Fixed",0.108,0.0545,0.00271,0.0511,-0.0338,0.455,0.193,log
2022-01-02,"Reference: Fixed, Report: Day of week",0.197,0.047,0.000822,0.149,-0.311,0.749,0.334,log
2022-01-02,"Reference: Age, Report: Day of week",0.0936,0.055,0.00524,0.0332,0.0202,0.298,0.162,log
2022-01-02,"Reference: Age and week, Report: Day of week",0.098,0.0525,0.00202,0.0434,-0.0216,0.42,0.172,log
2022-01-02,"Reference: Age and week by age, Report: Day of week",0.0973,0.0611,0.0116,0.0243,0.0376,0.169,0.165,log
2022-01-02,"Independent by age, Reference: Week, Report: Day of week",0.104,0.0634,0.00788,0.0328,0.0167,0.381,0.202,log
2022-01-02,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0874,0.0578,0.00838,0.0209,0.0603,0.252,0.152,log
2022-01-03,"Reference: Fixed, Report: Fixed",0.0994,0.0396,0.00221,0.0575,-0.181,0.542,0.184,log
2022-01-03,"Reference: Fixed, Report: Day of week",0.14,0.0323,0.000222,0.108,-0.338,0.79,0.243,log
2022-01-03,"Reference: Age, Report: Day of week",0.0515,0.0334,0.00285,0.0151,0.0585,0.276,0.104,log
2022-01-03,"Reference: Age and week, Report: Day of week",0.0539,0.0339,0.00155,0.0184,0.0483,0.401,0.105,log
2022-01-03,"Reference: Age and week by age, Report: Day of week",0.0487,0.0329,0.0119,0.0036,0.0942,-0.22,0.0974,log
2022-01-03,"Independent by age, Reference: Week, Report: Day of week",0.0838,0.0356,0.018,0.0301,-0.0941,0.361,0.175,log
2022-01-03,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0601,0.0332,0.0171,0.00974,0.0842,0.195,0.111,log
2022-01-04,"Reference: Fixed, Report: Fixed",0.0524,0.0266,0.0131,0.0126,-0.0375,0.0131,0.101,log
2022-01-04,"Reference: Fixed, Report: Day of week",0.0409,0.0201,0.0107,0.01,-0.0495,-0.0452,0.0769,log
2022-01-04,"Reference: Age, Report: Day of week",0.0774,0.0198,0.0565,0.000967,-0.226,-0.615,0.135,log
2022-01-04,"Reference: Age and week, Report: Day of week",0.0806,0.0198,0.06,0.000881,-0.252,-0.645,0.141,log
2022-01-04,"Reference: Age and week by age, Report: Day of week",0.149,0.0191,0.133,0,-0.409,-0.854,0.234,log
2022-01-04,"Independent by age, Reference: Week, Report: Day of week",0.0615,0.022,0.0395,2e-04,-0.13,-0.644,0.109,log
2022-01-04,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0734,0.0211,0.0525,0.000131,-0.203,-0.713,0.13,log
2022-01-05,"Reference: Fixed, Report: Fixed",0.0917,0.0318,0.0113,0.0487,-0.0877,0.0125,0.158,log
2022-01-05,"Reference: Fixed, Report: Day of week",0.0824,0.024,0.0147,0.0437,-0.148,-0.0705,0.145,log
2022-01-05,"Reference: Age, Report: Day of week",0.119,0.0242,0.0745,0.0208,-0.373,-0.563,0.208,log
2022-01-05,"Reference: Age and week, Report: Day of week",0.12,0.0241,0.0761,0.0202,-0.367,-0.551,0.207,log
2022-01-05,"Reference: Age and week by age, Report: Day of week",0.152,0.0264,0.109,0.0166,-0.393,-0.616,0.255,log
2022-01-05,"Independent by age, Reference: Week, Report: Day of week",0.0832,0.0244,0.0444,0.0144,-0.226,-0.496,0.164,log
2022-01-05,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0753,0.0252,0.0355,0.0146,-0.13,-0.406,0.151,log
2022-01-06,"Reference: Fixed, Report: Fixed",0.0711,0.0335,0.0205,0.0171,-0.0828,0.00357,0.143,log
2022-01-06,"Reference: Fixed, Report: Day of week",0.0585,0.026,0.013,0.0195,-0.0795,-0.0268,0.11,log
2022-01-06,"Reference: Age, Report: Day of week",0.0997,0.0261,0.0703,0.00336,-0.297,-0.612,0.178,log
2022-01-06,"Reference: Age and week, Report: Day of week",0.0936,0.0269,0.0633,0.00336,-0.282,-0.563,0.173,log
2022-01-06,"Reference: Age and week by age, Report: Day of week",0.126,0.0301,0.0939,0.00215,-0.359,-0.682,0.225,log
2022-01-06,"Independent by age, Reference: Week, Report: Day of week",0.079,0.0259,0.0524,0.000614,-0.144,-0.505,0.143,log
2022-01-06,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0839,0.0264,0.0567,0.000862,-0.133,-0.495,0.147,log
2022-01-07,"Reference: Fixed, Report: Fixed",0.0562,0.0336,0.00932,0.0133,0.0471,-0.033,0.119,log
2022-01-07,"Reference: Fixed, Report: Day of week",0.0461,0.0257,0.00283,0.0176,0.039,0.14,0.0883,log
2022-01-07,"Reference: Age, Report: Day of week",0.0773,0.0258,0.0495,0.00189,-0.167,-0.553,0.145,log
2022-01-07,"Reference: Age and week, Report: Day of week",0.0756,0.0266,0.0464,0.00258,-0.122,-0.481,0.136,log
2022-01-07,"Reference: Age and week by age, Report: Day of week",0.0789,0.0292,0.0483,0.00142,-0.146,-0.538,0.148,log
2022-01-07,"Independent by age, Reference: Week, Report: Day of week",0.0467,0.0254,0.0209,0.000411,0.0244,-0.506,0.0876,log
2022-01-07,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0442,0.0258,0.017,0.00139,0.0536,-0.412,0.0802,log
2022-01-08,"Reference: Fixed, Report: Fixed",0.076,0.0333,0.0289,0.0138,-0.0519,-0.0679,0.151,log
2022-01-08,"Reference: Fixed, Report: Day of week",0.0722,0.0271,0.0068,0.0383,-0.128,0.316,0.134,log
2022-01-08,"Reference: Age, Report: Day of week",0.0863,0.0276,0.0484,0.0103,-0.151,-0.29,0.164,log
2022-01-08,"Reference: Age and week, Report: Day of week",0.0893,0.0284,0.0483,0.0125,-0.133,-0.239,0.16,log
2022-01-08,"Reference: Age and week by age, Report: Day of week",0.102,0.0307,0.0639,0.00703,-0.136,-0.451,0.169,log
2022-01-08,"Independent by age, Reference: Week, Report: Day of week",0.0732,0.0341,0.0304,0.00866,-0.00325,-0.143,0.139,log
2022-01-08,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0754,0.0343,0.0313,0.00983,-0.0211,-0.164,0.143,log
2022-01-09,"Reference: Fixed, Report: Fixed",0.0655,0.0384,0.005,0.022,0.0503,0.338,0.12,log
2022-01-09,"Reference: Fixed, Report: Day of week",0.134,0.0312,0.000168,0.102,-0.242,0.721,0.231,log
2022-01-09,"Reference: Age, Report: Day of week",0.0921,0.0328,0.0152,0.0441,-0.109,0.221,0.18,log
2022-01-09,"Reference: Age and week, Report: Day of week",0.107,0.0333,0.0285,0.0457,-0.125,0.217,0.2,log
2022-01-09,"Reference: Age and week by age, Report: Day of week",0.127,0.0342,0.0602,0.0321,-0.17,-0.0741,0.212,log
2022-01-09,"Independent by age, Reference: Week, Report: Day of week",0.0873,0.0378,0.00392,0.0456,0.0276,0.215,0.159,log
2022-01-09,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0808,0.0369,0.00618,0.0376,0.0325,0.0875,0.146,log
2022-01-10,"Reference: Fixed, Report: Fixed",0.121,0.0446,0.000692,0.0753,-0.13,0.631,0.231,log
2022-01-10,"Reference: Fixed, Report: Day of week",0.172,0.0349,0.000412,0.136,-0.174,0.638,0.279,log
2022-01-10,"Reference: Age, Report: Day of week",0.141,0.0366,0.0179,0.0864,-0.18,0.211,0.257,log
2022-01-10,"Reference: Age and week, Report: Day of week",0.153,0.0361,0.0415,0.0759,-0.182,0.153,0.263,log
2022-01-10,"Reference: Age and week by age, Report: Day of week",0.157,0.0378,0.0665,0.0525,-0.232,-0.15,0.271,log
2022-01-10,"Independent by age, Reference: Week, Report: Day of week",0.102,0.0408,0.00808,0.0532,0.013,0.15,0.196,log
2022-01-10,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0892,0.0395,0.0124,0.0373,-0.013,-0.0304,0.183,log
2022-01-11,"Reference: Fixed, Report: Fixed",0.0486,0.0288,0.00472,0.0151,0.0341,0.174,0.0952,log
2022-01-11,"Reference: Fixed, Report: Day of week",0.0338,0.0212,0.0056,0.00699,0.0714,-0.0768,0.0691,log
2022-01-11,"Reference: Age, Report: Day of week",0.0668,0.0219,0.0405,0.00439,-0.167,-0.436,0.128,log
2022-01-11,"Reference: Age and week, Report: Day of week",0.0909,0.021,0.066,0.00386,-0.193,-0.457,0.152,log
2022-01-11,"Reference: Age and week by age, Report: Day of week",0.14,0.0223,0.117,0.00113,-0.308,-0.696,0.217,log
2022-01-11,"Independent by age, Reference: Week, Report: Day of week",0.0545,0.024,0.0275,0.00298,-0.0568,-0.504,0.112,log
2022-01-11,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0542,0.0236,0.0279,0.00265,-0.0763,-0.575,0.113,log
2022-01-12,"Reference: Fixed, Report: Fixed",0.043,0.0309,0.00856,0.00356,0.086,-0.0929,0.0729,log
2022-01-12,"Reference: Fixed, Report: Day of week",0.0414,0.0219,0.0192,0.000298,0.00974,-0.467,0.0823,log
2022-01-12,"Reference: Age, Report: Day of week",0.0996,0.0228,0.0764,0.000425,-0.196,-0.642,0.173,log
2022-01-12,"Reference: Age and week, Report: Day of week",0.13,0.0226,0.107,0.000419,-0.219,-0.654,0.202,log
2022-01-12,"Reference: Age and week by age, Report: Day of week",0.175,0.0278,0.147,8.9e-05,-0.346,-0.8,0.258,log
2022-01-12,"Independent by age, Reference: Week, Report: Day of week",0.0858,0.0241,0.0615,0.000224,-0.231,-0.746,0.165,log
2022-01-12,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0701,0.026,0.0435,0.000583,-0.0763,-0.557,0.136,log
2022-01-13,"Reference: Fixed, Report: Fixed",0.0527,0.0314,0.0179,0.00338,-0.00325,-0.229,0.0931,log
2022-01-13,"Reference: Fixed, Report: Day of week",0.0426,0.0229,0.0175,0.00216,-0.0276,-0.431,0.0873,log
2022-01-13,"Reference: Age, Report: Day of week",0.0677,0.0243,0.0418,0.00161,-0.144,-0.492,0.13,log
2022-01-13,"Reference: Age and week, Report: Day of week",0.0734,0.0244,0.047,0.002,-0.144,-0.479,0.138,log
2022-01-13,"Reference: Age and week by age, Report: Day of week",0.0942,0.0305,0.0634,0.00034,-0.231,-0.663,0.184,log
2022-01-13,"Independent by age, Reference: Week, Report: Day of week",0.0795,0.0251,0.0534,0.000999,-0.24,-0.609,0.157,log
2022-01-13,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0767,0.0262,0.0493,0.00112,-0.2,-0.666,0.147,log
2022-01-14,"Reference: Fixed, Report: Fixed",0.0633,0.0319,0.0239,0.0075,0.00649,-0.219,0.117,log
2022-01-14,"Reference: Fixed, Report: Day of week",0.0463,0.0242,0.0134,0.00876,-0.0244,-0.216,0.0914,log
2022-01-14,"Reference: Age, Report: Day of week",0.0522,0.0259,0.0186,0.0077,-0.0503,-0.292,0.105,log
2022-01-14,"Reference: Age and week, Report: Day of week",0.0515,0.026,0.0168,0.00871,-0.0422,-0.248,0.102,log
2022-01-14,"Reference: Age and week by age, Report: Day of week",0.0773,0.0337,0.0408,0.00288,-0.114,-0.479,0.147,log
2022-01-14,"Independent by age, Reference: Week, Report: Day of week",0.0577,0.0263,0.0289,0.00251,-0.12,-0.574,0.119,log
2022-01-14,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0502,0.0276,0.0197,0.00292,-0.0341,-0.454,0.106,log
2022-01-15,"Reference: Fixed, Report: Fixed",0.0758,0.0317,0.0387,0.00549,-0.0406,-0.324,0.141,log
2022-01-15,"Reference: Fixed, Report: Day of week",0.0544,0.0252,0.00999,0.0192,0.00487,-0.156,0.0925,log
2022-01-15,"Reference: Age, Report: Day of week",0.0549,0.0264,0.0119,0.0166,-0.0195,-0.191,0.0985,log
2022-01-15,"Reference: Age and week, Report: Day of week",0.0552,0.0265,0.0123,0.0165,-0.0179,-0.188,0.101,log
2022-01-15,"Reference: Age and week by age, Report: Day of week",0.0715,0.0345,0.0331,0.00394,-0.0974,-0.445,0.142,log
2022-01-15,"Independent by age, Reference: Week, Report: Day of week",0.0675,0.0325,0.0265,0.00847,-0.0584,-0.414,0.13,log
2022-01-15,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0678,0.0325,0.0291,0.00631,-0.0584,-0.436,0.132,log
2022-01-16,"Reference: Fixed, Report: Fixed",0.0666,0.0399,0.0161,0.0106,0.109,-0.136,0.131,log
2022-01-16,"Reference: Fixed, Report: Day of week",0.0895,0.0317,0.00506,0.0527,-0.013,0.138,0.161,log
2022-01-16,"Reference: Age, Report: Day of week",0.0907,0.0326,0.0066,0.0515,0.00162,0.103,0.166,log
2022-01-16,"Reference: Age and week, Report: Day of week",0.0898,0.0328,0.00653,0.0505,0.0146,0.0964,0.164,log
2022-01-16,"Reference: Age and week by age, Report: Day of week",0.0804,0.0394,0.0186,0.0224,-0.00162,-0.221,0.157,log
2022-01-16,"Independent by age, Reference: Week, Report: Day of week",0.0895,0.0394,0.0172,0.033,-0.026,-0.16,0.172,log
2022-01-16,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0877,0.0377,0.0273,0.0227,-0.0909,-0.288,0.168,log
2022-01-17,"Reference: Fixed, Report: Fixed",0.102,0.0426,0.00349,0.0557,-0.099,0.451,0.189,log
2022-01-17,"Reference: Fixed, Report: Day of week",0.113,0.0325,0.00684,0.074,-0.162,0.322,0.214,log
2022-01-17,"Reference: Age, Report: Day of week",0.109,0.0329,0.00857,0.0671,-0.149,0.246,0.207,log
2022-01-17,"Reference: Age and week, Report: Day of week",0.102,0.0328,0.00865,0.061,-0.131,0.224,0.196,log
2022-01-17,"Reference: Age and week by age, Report: Day of week",0.0856,0.0391,0.0131,0.0334,-0.0552,0.0545,0.169,log
2022-01-17,"Independent by age, Reference: Week, Report: Day of week",0.072,0.0383,0.00723,0.0264,0.026,0.0652,0.145,log
2022-01-17,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0696,0.0363,0.0151,0.0182,-0.0406,-0.0982,0.134,log
2022-01-18,"Reference: Fixed, Report: Fixed",0.0529,0.0269,0.0251,0.000931,-0.0146,-0.471,0.0989,log
2022-01-18,"Reference: Fixed, Report: Day of week",0.0697,0.0188,0.0509,0,-0.276,-0.805,0.124,log
2022-01-18,"Reference: Age, Report: Day of week",0.079,0.0189,0.0601,0,-0.331,-0.837,0.143,log
2022-01-18,"Reference: Age and week, Report: Day of week",0.0884,0.0188,0.0696,0,-0.367,-0.846,0.157,log
2022-01-18,"Reference: Age and week by age, Report: Day of week",0.187,0.0208,0.166,0,-0.513,-0.93,0.283,log
2022-01-18,"Independent by age, Reference: Week, Report: Day of week",0.0885,0.0222,0.0663,0,-0.383,-0.881,0.169,log
2022-01-18,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0876,0.0219,0.0656,0,-0.357,-0.86,0.168,log
2022-01-19,"Reference: Fixed, Report: Fixed",0.0682,0.0286,0.0296,0.00996,-0.149,-0.333,0.119,log
2022-01-19,"Reference: Fixed, Report: Day of week",0.0787,0.0198,0.0526,0.00631,-0.377,-0.644,0.152,log
2022-01-19,"Reference: Age, Report: Day of week",0.0873,0.0199,0.0621,0.00525,-0.416,-0.673,0.167,log
2022-01-19,"Reference: Age and week, Report: Day of week",0.0884,0.02,0.0634,0.00508,-0.409,-0.671,0.168,log
2022-01-19,"Reference: Age and week by age, Report: Day of week",0.165,0.0238,0.139,0.00225,-0.519,-0.796,0.27,log
2022-01-19,"Independent by age, Reference: Week, Report: Day of week",0.0925,0.0228,0.0682,0.00154,-0.36,-0.714,0.172,log
2022-01-19,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0666,0.0239,0.041,0.0016,-0.161,-0.568,0.133,log
2022-01-20,"Reference: Fixed, Report: Fixed",0.0841,0.0294,0.0533,0.00129,-0.213,-0.596,0.136,log
2022-01-20,"Reference: Fixed, Report: Day of week",0.09,0.0209,0.0687,0.000397,-0.338,-0.77,0.158,log
2022-01-20,"Reference: Age, Report: Day of week",0.0941,0.0212,0.0726,0.000243,-0.364,-0.782,0.166,log
2022-01-20,"Reference: Age and week, Report: Day of week",0.0922,0.0215,0.0704,0.00031,-0.354,-0.779,0.164,log
2022-01-20,"Reference: Age and week by age, Report: Day of week",0.175,0.026,0.149,0,-0.429,-0.888,0.271,log
2022-01-20,"Independent by age, Reference: Week, Report: Day of week",0.108,0.0233,0.0845,0.000216,-0.451,-0.874,0.195,log
2022-01-20,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0935,0.024,0.0693,0.000232,-0.377,-0.836,0.176,log
2022-01-21,"Reference: Fixed, Report: Fixed",0.0667,0.0289,0.0345,0.00326,-0.107,-0.44,0.124,log
2022-01-21,"Reference: Fixed, Report: Day of week",0.0489,0.0213,0.024,0.00355,-0.102,-0.52,0.088,log
2022-01-21,"Reference: Age, Report: Day of week",0.0502,0.0217,0.0251,0.00337,-0.0877,-0.488,0.0932,log
2022-01-21,"Reference: Age and week, Report: Day of week",0.0502,0.0217,0.0251,0.00339,-0.0893,-0.457,0.0937,log
2022-01-21,"Reference: Age and week by age, Report: Day of week",0.0689,0.028,0.0391,0.00178,-0.0942,-0.585,0.141,log
2022-01-21,"Independent by age, Reference: Week, Report: Day of week",0.0534,0.0234,0.0297,0.000347,-0.151,-0.662,0.105,log
2022-01-21,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0504,0.0238,0.0257,0.000894,-0.0893,-0.531,0.0932,log
2022-01-22,"Reference: Fixed, Report: Fixed",0.123,0.0293,0.0926,0.000873,-0.3,-0.682,0.205,log
2022-01-22,"Reference: Fixed, Report: Day of week",0.0767,0.0224,0.053,0.00126,-0.261,-0.603,0.136,log
2022-01-22,"Reference: Age, Report: Day of week",0.0769,0.0231,0.0522,0.00155,-0.261,-0.603,0.139,log
2022-01-22,"Reference: Age and week, Report: Day of week",0.0761,0.0233,0.0512,0.00165,-0.256,-0.586,0.138,log
2022-01-22,"Reference: Age and week by age, Report: Day of week",0.0778,0.0274,0.049,0.00137,-0.198,-0.59,0.141,log
2022-01-22,"Independent by age, Reference: Week, Report: Day of week",0.0832,0.0281,0.0549,0.000117,-0.242,-0.729,0.157,log
2022-01-22,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0921,0.0282,0.0638,0.000129,-0.274,-0.75,0.173,log
2022-01-23,"Reference: Fixed, Report: Fixed",0.0909,0.0393,0.0453,0.00633,-0.0779,-0.294,0.175,log
2022-01-23,"Reference: Fixed, Report: Day of week",0.103,0.0304,0.0392,0.0331,-0.211,-0.0652,0.181,log
2022-01-23,"Reference: Age, Report: Day of week",0.102,0.031,0.0356,0.0353,-0.198,-0.0661,0.182,log
2022-01-23,"Reference: Age and week, Report: Day of week",0.101,0.031,0.0354,0.0346,-0.19,-0.0625,0.182,log
2022-01-23,"Reference: Age and week by age, Report: Day of week",0.113,0.0354,0.0331,0.0449,-0.188,0.00357,0.208,log
2022-01-23,"Independent by age, Reference: Week, Report: Day of week",0.0751,0.0363,0.0314,0.0074,-0.0601,-0.25,0.127,log
2022-01-23,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0932,0.0354,0.0528,0.00498,-0.127,-0.437,0.141,log
2022-01-24,"Reference: Fixed, Report: Fixed",0.119,0.0406,0.0169,0.0617,-0.0195,-0.111,0.195,log
2022-01-24,"Reference: Fixed, Report: Day of week",0.125,0.0298,0.0225,0.0724,-0.234,-0.271,0.199,log
2022-01-24,"Reference: Age, Report: Day of week",0.124,0.0305,0.0221,0.0715,-0.205,-0.315,0.199,log
2022-01-24,"Reference: Age and week, Report: Day of week",0.124,0.0306,0.0225,0.0705,-0.214,-0.34,0.201,log
2022-01-24,"Reference: Age and week by age, Report: Day of week",0.136,0.0343,0.0259,0.0761,-0.205,-0.274,0.23,log
2022-01-24,"Independent by age, Reference: Week, Report: Day of week",0.0969,0.035,0.0228,0.0391,-0.185,-0.36,0.18,log
2022-01-24,"Independent by age, Reference: Week and day of week, Report: Day of week",0.109,0.034,0.0386,0.0365,-0.282,-0.5,0.199,log
2022-01-25,"Reference: Fixed, Report: Fixed",0.048,0.0252,0.0208,0.00198,-0.0114,-0.319,0.0938,log
2022-01-25,"Reference: Fixed, Report: Day of week",0.0566,0.017,0.0396,2.87e-05,-0.214,-0.724,0.102,log
2022-01-25,"Reference: Age, Report: Day of week",0.0614,0.0173,0.0441,2.16e-05,-0.219,-0.738,0.11,log
2022-01-25,"Reference: Age and week, Report: Day of week",0.0622,0.0174,0.0448,4.68e-05,-0.237,-0.739,0.112,log
2022-01-25,"Reference: Age and week by age, Report: Day of week",0.102,0.0206,0.0816,2.52e-05,-0.281,-0.781,0.173,log
2022-01-25,"Independent by age, Reference: Week, Report: Day of week",0.055,0.0203,0.0348,0,-0.205,-0.77,0.116,log
2022-01-25,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0479,0.0205,0.0272,7.95e-05,-0.099,-0.682,0.104,log
2022-01-26,"Reference: Fixed, Report: Fixed",0.0663,0.027,0.0372,0.00215,-0.123,-0.518,0.111,log
2022-01-26,"Reference: Fixed, Report: Day of week",0.0838,0.018,0.0657,0.000127,-0.383,-0.829,0.145,log
2022-01-26,"Reference: Age, Report: Day of week",0.0873,0.0184,0.0687,0.000201,-0.406,-0.841,0.152,log
2022-01-26,"Reference: Age and week, Report: Day of week",0.088,0.0185,0.0693,0.000152,-0.393,-0.834,0.153,log
2022-01-26,"Reference: Age and week by age, Report: Day of week",0.109,0.0229,0.0861,0.000174,-0.412,-0.859,0.188,log
2022-01-26,"Independent by age, Reference: Week, Report: Day of week",0.0812,0.0209,0.0603,5.39e-05,-0.386,-0.841,0.152,log
2022-01-26,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0476,0.0227,0.0247,0.000257,-0.119,-0.676,0.102,log
2022-01-27,"Reference: Fixed, Report: Fixed",0.0971,0.0288,0.0636,0.00467,-0.24,-0.487,0.16,log
2022-01-27,"Reference: Fixed, Report: Day of week",0.109,0.0194,0.0881,0.00111,-0.37,-0.741,0.168,log
2022-01-27,"Reference: Age, Report: Day of week",0.106,0.0201,0.0846,0.00102,-0.37,-0.746,0.168,log
2022-01-27,"Reference: Age and week, Report: Day of week",0.107,0.0202,0.086,0.000855,-0.373,-0.749,0.169,log
